"Table 8: Stores Ranked by Total Dollar Sales, RY 2013–14"														
Transaction Avg. Value of														
Rank Store12 City Address Count Transaction Dollar Sales		store_text	text2	Store Number	LicenseeOrFulfillmentCenter	test	test	test	text	text2	AvgVal_text	AvgValueOfTransaction	DollarSales	TransactionCount
525	"601 Reading 537 Penn St 63,147 $17.53 $1,107,230.12"	601 	"601 Reading 537 Penn St 63,147 $17.53 $1,107,230.12"	601 	0				"$17.53 $1,107,230.12"	"$1,107,230.12"	$17.53	$17.53	"$1,107,230.12"	63162.01483
526	"6305 Mcdonald Mcdonald Shopping Plz 301 W Barr St 38,132 $28.82 $1,098,824.97"	6305 	"6305 Mcdonald Mcdonald Shopping Plz 301 W Barr St 38,132 $28.82 $1,098,824.97"	6305 	0				"$28.82 $1,098,824.97"	"$1,098,824.97"	$28.82	$28.82	"$1,098,824.97"	38127.16759
527	"6103 Cranberry 17 Kimberly Ln, Unit 6 47,310 $23.22 $1,098,436.25"	6103 	"6103 Cranberry 17 Kimberly Ln, Unit 6 47,310 $23.22 $1,098,436.25"	6103 	0				"$23.22 $1,098,436.25"	"$1,098,436.25"	$23.22	$23.22	"$1,098,436.25"	47305.60939
528	"4020 White Haven White Haven Shopping Ctr 501 Main St 37,292 $29.25 $1,090,759.93"	4020 	"4020 White Haven White Haven Shopping Ctr 501 Main St 37,292 $29.25 $1,090,759.93"	4020 	0				"$29.25 $1,090,759.93"	"$1,090,759.93"	$29.25	$29.25	"$1,090,759.93"	37290.93778
529	"212 Pittsburgh 959 Liberty Ave 53,163 $20.42 $1,085,398.78"	212 	"212 Pittsburgh 959 Liberty Ave 53,163 $20.42 $1,085,398.78"	212 	0				"$20.42 $1,085,398.78"	"$1,085,398.78"	$20.42	$20.42	"$1,085,398.78"	53153.71107
530	"3401 Mifflin P.O. Box 350 40,398 $26.41 $1,066,758.09"	3401 	"3401 Mifflin P.O. Box 350 40,398 $26.41 $1,066,758.09"	3401 	0				"$26.41 $1,066,758.09"	"$1,066,758.09"	$26.41	$26.41	"$1,066,758.09"	40392.20333
531	"5129 Philadelphia 1446 Point Breeze Ave 75,019 $14.08 $1,056,387.92"	5129 	"5129 Philadelphia 1446 Point Breeze Ave 75,019 $14.08 $1,056,387.92"	5129 	0				"$14.08 $1,056,387.92"	"$1,056,387.92"	$14.08	$14.08	"$1,056,387.92"	75027.55114
532	"9113 Philadelphia 1913 Chestnut St 38,042 $27.63 $1,051,271.22"	9113 	"9113 Philadelphia 1913 Chestnut St 38,042 $27.63 $1,051,271.22"	9113 	0				"$27.63 $1,051,271.22"	"$1,051,271.22"	$27.63	$27.63	"$1,051,271.22"	38048.18024
533	"704 Tyrone 1260 Pennsylvania Ave 43,541 $23.66 $1,030,010.39"	704 	"704 Tyrone 1260 Pennsylvania Ave 43,541 $23.66 $1,030,010.39"	704 	0				"$23.66 $1,030,010.39"	"$1,030,010.39"	$23.66	$23.66	"$1,030,010.39"	43533.82883
534	"4109 S Williamsport 510 W Southern Ave 41,608 $24.69 $1,027,327.23"	4109 	"4109 S Williamsport 510 W Southern Ave 41,608 $24.69 $1,027,327.23"	4109 	0				"$24.69 $1,027,327.23"	"$1,027,327.23"	$24.69	$24.69	"$1,027,327.23"	41609.04131
535	"1101 Johnstown 426 Main St 44,817 $22.77 $1,020,701.51"	1101 	"1101 Johnstown 426 Main St 44,817 $22.77 $1,020,701.51"	1101 	0				"$22.77 $1,020,701.51"	"$1,020,701.51"	$22.77	$22.77	"$1,020,701.51"	44826.59245
536	"4511 Brodheadsville Kinsley Plz 107 Kinsley Dr, Ste 104 39,083 $25.39 $992,277.34"	4511 	"4511 Brodheadsville Kinsley Plz 107 Kinsley Dr, Ste 104 39,083 $25.39 $992,277.34"	4511 	0				"$25.39 $992,277.34"	"$992,277.34"	$25.39	$25.39	"$992,277.34"	39081.4234
537	"1001 Butler Pullman Sq Shopping Ctr 180 Pullman Sq, Box 15 43,393 $22.42 $972,941.97"	1001 	"1001 Butler Pullman Sq Shopping Ctr 180 Pullman Sq, Box 15 43,393 $22.42 $972,941.97"	1001 	0				"$22.42 $972,941.97"	"$972,941.97"	$22.42	$22.42	"$972,941.97"	43396.1628
538	"1104 Cresson 101 Park Ave 37,079 $25.85 $958,467.31"	1104 	"1104 Cresson 101 Park Ave 37,079 $25.85 $958,467.31"	1104 	0				"$25.85 $958,467.31"	"$958,467.31"	$25.85	$25.85	"$958,467.31"	37078.03907
539	"903 Ottsville 8794 Easton Rd, Ste 1 28,377 $33.63 $954,272.76"	903 	"903 Ottsville 8794 Easton Rd, Ste 1 28,377 $33.63 $954,272.76"	903 	0				"$33.63 $954,272.76"	"$954,272.76"	$33.63	$33.63	"$954,272.76"	28375.63961
540	"3301 Brookville 160 Main St 32,855 $28.97 $951,844.45"	3301 	"3301 Brookville 160 Main St 32,855 $28.97 $951,844.45"	3301 	0				"$28.97 $951,844.45"	"$951,844.45"	$28.97	$28.97	"$951,844.45"	32856.2116
541	"5301 Coudersport 151 Rte 6 W 32,502 $29.10 $945,953.79"	5301 	"5301 Coudersport 151 Rte 6 W 32,502 $29.10 $945,953.79"	5301 	0				"$29.10 $945,953.79"	"$945,953.79"	$29.10	$29.10	"$945,953.79"	32507.00309
542	"1103 Northern Cambria 910 Philadelphia Ave, Ste 1 27,460 $33.77 $927,218.35"	1103 	"1103 Northern Cambria 910 Philadelphia Ave, Ste 1 27,460 $33.77 $927,218.35"	1103 	0				"$33.77 $927,218.35"	"$927,218.35"	$33.77	$33.77	"$927,218.35"	27456.86556
543	"2004 Linesville 211 E Erie St 24,607 $36.09 $887,983.56"	2004 	"2004 Linesville 211 E Erie St 24,607 $36.09 $887,983.56"	2004 	0				"$36.09 $887,983.56"	"$887,983.56"	$36.09	$36.09	"$887,983.56"	24604.69825
544	"5413 Pine Grove 16 Tremont Rd 28,118 $30.81 $866,322.09"	5413 	"5413 Pine Grove 16 Tremont Rd 28,118 $30.81 $866,322.09"	5413 	0				"$30.81 $866,322.09"	"$866,322.09"	$30.81	$30.81	"$866,322.09"	28118.2113
545	"6502 Latrobe 313 Depot St 26,111 $33.13 $865,173.76"	6502 	"6502 Latrobe 313 Depot St 26,111 $33.13 $865,173.76"	6502 	0				"$33.13 $865,173.76"	"$865,173.76"	$33.13	$33.13	"$865,173.76"	26114.51132
546	"3002 Carmichaels Brodak Commons 554 S 88 Rd 32,059 $26.38 $845,807.55"	3002 	"3002 Carmichaels Brodak Commons 554 S 88 Rd 32,059 $26.38 $845,807.55"	3002 	0				"$26.38 $845,807.55"	"$845,807.55"	$26.38	$26.38	"$845,807.55"	32062.45451
547	"4504 Stroudsburg 761 Main St 20,073 $40.07 $804,254.42"	4504 	"4504 Stroudsburg 761 Main St 20,073 $40.07 $804,254.42"	4504 	0				"$40.07 $804,254.42"	"$804,254.42"	$40.07	$40.07	"$804,254.42"	20071.23584
548	"5701 Dushore 121 W Main St 27,000 $28.60 $772,088.09"	5701 	"5701 Dushore 121 W Main St 27,000 $28.60 $772,088.09"	5701 	0				"$28.60 $772,088.09"	"$772,088.09"	$28.60	$28.60	"$772,088.09"	26996.08706
549	"5102 Philadelphia 4346 Frankford Ave 50,619 $15.14 $766,537.36"	5102 	"5102 Philadelphia 4346 Frankford Ave 50,619 $15.14 $766,537.36"	5102 	0				"$15.14 $766,537.36"	"$766,537.36"	$15.14	$15.14	"$766,537.36"	50629.94452
550	"1115 Johnstown 20th Ward Shopping Ctr 358 N Sheridan St 34,094 $22.41 $764,203.94"	1115 	"1115 Johnstown 20th Ward Shopping Ctr 358 N Sheridan St 34,094 $22.41 $764,203.94"	1115 	0				"$22.41 $764,203.94"	"$764,203.94"	$22.41	$22.41	"$764,203.94"	34101.02365
551	"4618 Norristown 504 W Marshall St 39,266 $19.46 $763,937.76"	4618 	"4618 Norristown 504 W Marshall St 39,266 $19.46 $763,937.76"	4618 	0				"$19.46 $763,937.76"	"$763,937.76"	$19.46	$19.46	"$763,937.76"	39256.8222
552	"4619 Bridgeport 24 E 4th St 27,302 $27.50 $750,691.19"	4619 	"4619 Bridgeport 24 E 4th St 27,302 $27.50 $750,691.19"	4619 	0				"$27.50 $750,691.19"	"$750,691.19"	$27.50	$27.50	"$750,691.19"	27297.86145
553	"5148 Philadelphia 1111 Locust St 21,570 $34.55 $745,155.42"	5148 	"5148 Philadelphia 1111 Locust St 21,570 $34.55 $745,155.42"	5148 	0				"$34.55 $745,155.42"	"$745,155.42"	$34.55	$34.55	"$745,155.42"	21567.45065
554	"2202 Harrisburg 1200 N 3rd St 40,835 $18.11 $739,636.24"	2202 	"2202 Harrisburg 1200 N 3rd St 40,835 $18.11 $739,636.24"	2202 	0				"$18.11 $739,636.24"	"$739,636.24"	$18.11	$18.11	"$739,636.24"	40841.3164
555	"1303 Palmerton 221 Delaware Ave 26,791 $26.77 $717,126.32"	1303 	"1303 Palmerton 221 Delaware Ave 26,791 $26.77 $717,126.32"	1303 	0				"$26.77 $717,126.32"	"$717,126.32"	$26.77	$26.77	"$717,126.32"	26788.43183
556	"3621 Lancaster The Shoppes At Landis Valley 2347 Oregon Pike, Ste 105 22,717 $31.05 $705,396.42"	3621 	"3621 Lancaster The Shoppes At Landis Valley 2347 Oregon Pike, Ste 105 22,717 $31.05 $705,396.42"	3621 	0				"$31.05 $705,396.42"	"$705,396.42"	$31.05	$31.05	"$705,396.42"	22718.08116
557	"2205 Lykens 529 S Market St 22,257 $31.45 $700,045.66"	2205 	"2205 Lykens 529 S Market St 22,257 $31.45 $700,045.66"	2205 	0				"$31.45 $700,045.66"	"$700,045.66"	$31.45	$31.45	"$700,045.66"	22259.0035
558	"2318 Chester 2709 W 9th St 39,127 $17.88 $699,513.63"	2318 	"2318 Chester 2709 W 9th St 39,127 $17.88 $699,513.63"	2318 	0				"$17.88 $699,513.63"	"$699,513.63"	$17.88	$17.88	"$699,513.63"	39122.68624
559	"6503 Monessen 925 Donner Ave 20,843 $32.74 $682,305.79"	6503 	"6503 Monessen 925 Donner Ave 20,843 $32.74 $682,305.79"	6503 	0				"$32.74 $682,305.79"	"$682,305.79"	$32.74	$32.74	"$682,305.79"	20840.12798
560	"4202 Kane 124 Fraley St 20,360 $32.87 $669,241.59"	4202 	"4202 Kane 124 Fraley St 20,360 $32.87 $669,241.59"	4202 	0				"$32.87 $669,241.59"	"$669,241.59"	$32.87	$32.87	"$669,241.59"	20360.25525
561	"270 Pittsburgh 3643 California Ave 31,507 $21.11 $665,100.17"	270 	"270 Pittsburgh 3643 California Ave 31,507 $21.11 $665,100.17"	270 	0				"$21.11 $665,100.17"	"$665,100.17"	$21.11	$21.11	"$665,100.17"	31506.40313
562	"2401 Ridgway 305 N Broad St 19,875 $33.20 $659,851.72"	2401 	"2401 Ridgway 305 N Broad St 19,875 $33.20 $659,851.72"	2401 	0				"$33.20 $659,851.72"	"$659,851.72"	$33.20	$33.20	"$659,851.72"	19875.05181
563	"804 Wyalusing 41871 Rte 6 21,253 $30.65 $651,361.11"	804 	"804 Wyalusing 41871 Rte 6 21,253 $30.65 $651,361.11"	804 	0				"$30.65 $651,361.11"	"$651,361.11"	$30.65	$30.65	"$651,361.11"	21251.58597
564	"302 Kittanning 137 S Jefferson St 16,429 $39.28 $645,315.74"	302 	"302 Kittanning 137 S Jefferson St 16,429 $39.28 $645,315.74"	302 	0				"$39.28 $645,315.74"	"$645,315.74"	$39.28	$39.28	"$645,315.74"	16428.60845
565	"1407 Bellefonte Weis Market Shopping Ctr 178 Buckaroo Ln 20,801 $30.34 $631,035.39"	1407 	"1407 Bellefonte Weis Market Shopping Ctr 178 Buckaroo Ln 20,801 $30.34 $631,035.39"	1407 	0				"$30.34 $631,035.39"	"$631,035.39"	$30.34	$30.34	"$631,035.39"	20798.79334
566	"4612 Hatboro 225 N York Rd 23,648 $26.61 $629,361.83"	4612 	"4612 Hatboro 225 N York Rd 23,648 $26.61 $629,361.83"	4612 	0				"$26.61 $629,361.83"	"$629,361.83"	$26.61	$26.61	"$629,361.83"	23651.3277
567	"303 Leechburg 163 Third St 17,180 $35.68 $612,983.88"	303 	"303 Leechburg 163 Third St 17,180 $35.68 $612,983.88"	303 	0				"$35.68 $612,983.88"	"$612,983.88"	$35.68	$35.68	"$612,983.88"	17180.04148
568	"4901 Mount Carmel 136 S Oak St 20,624 $29.51 $608,665.91"	4901 	"4901 Mount Carmel 136 S Oak St 20,624 $29.51 $608,665.91"	4901 	0				"$29.51 $608,665.91"	"$608,665.91"	$29.51	$29.51	"$608,665.91"	20625.75093
569	"265 Russellton 908 Little Deer Creek Rd P.O. Box 295 20,558 $29.22 $600,677.26"	265 	"265 Russellton 908 Little Deer Creek Rd P.O. Box 295 20,558 $29.22 $600,677.26"	265 	0				"$29.22 $600,677.26"	"$600,677.26"	$29.22	$29.22	"$600,677.26"	20557.05886
570	"6312 Fredericktown 524 Front St 16,410 $36.55 $599,745.18"	6312 	"6312 Fredericktown 524 Front St 16,410 $36.55 $599,745.18"	6312 	0				"$36.55 $599,745.18"	"$599,745.18"	$36.55	$36.55	"$599,745.18"	16408.89685
571	"5803 Susquehanna The Shops 236 Erie Blvd 17,933 $33.31 $597,274.82"	5803 	"5803 Susquehanna The Shops 236 Erie Blvd 17,933 $33.31 $597,274.82"	5803 	0				"$33.31 $597,274.82"	"$597,274.82"	$33.31	$33.31	"$597,274.82"	17930.79616
572	"803 Troy 752 Canton St 16,786 $35.46 $595,186.07"	803 	"803 Troy 752 Canton St 16,786 $35.46 $595,186.07"	803 	0				"$35.46 $595,186.07"	"$595,186.07"	$35.46	$35.46	"$595,186.07"	16784.71715
573	"2901 Mcconnellsburg Ayr Town Ctr 362 S Second St 20,201 $28.13 $568,347.07"	2901 	"2901 Mcconnellsburg Ayr Town Ctr 362 S Second St 20,201 $28.13 $568,347.07"	2901 	0				"$28.13 $568,347.07"	"$568,347.07"	$28.13	$28.13	"$568,347.07"	20204.30395
574	"1111 Portage 3670 Portage St, Ste 3 16,976 $33.07 $561,450.00"	1111 	"1111 Portage 3670 Portage St, Ste 3 16,976 $33.07 $561,450.00"	1111 	0				"$33.07 $561,450.00"	"$561,450.00"	$33.07	$33.07	"$561,450.00"	16977.62322
575	"6307 Burgettstown Kwik Stop Plz 2038 Smith Twp Rd, Ste 2 18,737 $29.05 $544,323.74"	6307 	"6307 Burgettstown Kwik Stop Plz 2038 Smith Twp Rd, Ste 2 18,737 $29.05 $544,323.74"	6307 	0				"$29.05 $544,323.74"	"$544,323.74"	$29.05	$29.05	"$544,323.74"	18737.47814
576	"2512 Union City 66 N Main St 18,148 $29.92 $543,069.34"	2512 	"2512 Union City 66 N Main St 18,148 $29.92 $543,069.34"	2512 	0				"$29.92 $543,069.34"	"$543,069.34"	$29.92	$29.92	"$543,069.34"	18150.71324
577	"3102 Mt Union 25 W Water St 20,773 $25.65 $532,818.21"	3102 	"3102 Mt Union 25 W Water St 20,773 $25.65 $532,818.21"	3102 	0				"$25.65 $532,818.21"	"$532,818.21"	$25.65	$25.65	"$532,818.21"	20772.63977
578	"6203 Youngsville 107 E Main St 15,209 $34.39 $522,967.64"	6203 	"6203 Youngsville 107 E Main St 15,209 $34.39 $522,967.64"	6203 	0				"$34.39 $522,967.64"	"$522,967.64"	$34.39	$34.39	"$522,967.64"	15206.9683
579	"6508 Irwin 310 Main St 15,696 $32.72 $513,570.36"	6508 	"6508 Irwin 310 Main St 15,696 $32.72 $513,570.36"	6508 	0				"$32.72 $513,570.36"	"$513,570.36"	$32.72	$32.72	"$513,570.36"	15695.91565
580	"4302 Farrell 837 Sharon New Castle Rd 24,013 $21.36 $513,003.52"	4302 	"4302 Farrell 837 Sharon New Castle Rd 24,013 $21.36 $513,003.52"	4302 	0				"$21.36 $513,003.52"	"$513,003.52"	$21.36	$21.36	"$513,003.52"	24017.01873
581	"1004 Petrolia 102 Main St 9,595 $49.49 $474,817.82"	1004 	"1004 Petrolia 102 Main St 9,595 $49.49 $474,817.82"	1004 	0				"$49.49 $474,817.82"	"$474,817.82"	$49.49	$49.49	"$474,817.82"	9594.217418
582	"1301 Lansford 46 W Ridge St 20,403 $23.14 $472,109.49"	1301 	"1301 Lansford 46 W Ridge St 20,403 $23.14 $472,109.49"	1301 	0				"$23.14 $472,109.49"	"$472,109.49"	$23.14	$23.14	"$472,109.49"	20402.31158
583	"307 Apollo 206 N Warren Ave 17,796 $26.48 $471,274.94"	307 	"307 Apollo 206 N Warren Ave 17,796 $26.48 $471,274.94"	307 	0				"$26.48 $471,274.94"	"$471,274.94"	$26.48	$26.48	"$471,274.94"	17797.39199
584	"405 Midland 508 Midland Ave 17,670 $26.07 $460,743.35"	405 	"405 Midland 508 Midland Ave 17,670 $26.07 $460,743.35"	405 	0				"$26.07 $460,743.35"	"$460,743.35"	$26.07	$26.07	"$460,743.35"	17673.31607
585	"2604 Masontown 1890 Mcclellandtown Rd 16,758 $26.46 $443,404.51"	2604 	"2604 Masontown 1890 Mcclellandtown Rd 16,758 $26.46 $443,404.51"	2604 	0				"$26.46 $443,404.51"	"$443,404.51"	$26.46	$26.46	"$443,404.51"	16757.54006
586	"1201 Emporium 54 E Fourth St 13,200 $32.74 $432,147.23"	1201 	"1201 Emporium 54 E Fourth St 13,200 $32.74 $432,147.23"	1201 	0				"$32.74 $432,147.23"	"$432,147.23"	$32.74	$32.74	"$432,147.23"	13199.36561
587	"5904 Westfield 126 W Main St 11,191 $38.42 $429,952.75"	5904 	"5904 Westfield 126 W Main St 11,191 $38.42 $429,952.75"	5904 	0				"$38.42 $429,952.75"	"$429,952.75"	$38.42	$38.42	"$429,952.75"	11190.85763
588	"2608 Perryopolis 3532 Pittsburgh Rd, Ste A 14,167 $29.17 $413,226.99"	2608 	"2608 Perryopolis 3532 Pittsburgh Rd, Ste A 14,167 $29.17 $413,226.99"	2608 	0				"$29.17 $413,226.99"	"$413,226.99"	$29.17	$29.17	"$413,226.99"	14166.16352
589	"2702 Tionesta 644 Elm St 13,794 $29.42 $405,878.71"	2702 	"2702 Tionesta 644 Elm St 13,794 $29.42 $405,878.71"	2702 	0				"$29.42 $405,878.71"	"$405,878.71"	$29.42	$29.42	"$405,878.71"	13796.01326
590	"4203 Smethport 433 W Main St 12,465 $32.08 $399,890.65"	4203 	"4203 Smethport 433 W Main St 12,465 $32.08 $399,890.65"	4203 	0				"$32.08 $399,890.65"	"$399,890.65"	$32.08	$32.08	"$399,890.65"	12465.41926
591	"5801 Forest City 605 Main St 13,700 $29.08 $398,399.13"	5801 	"5801 Forest City 605 Main St 13,700 $29.08 $398,399.13"	5801 	0				"$29.08 $398,399.13"	"$398,399.13"	$29.08	$29.08	"$398,399.13"	13700.10763
592	"4204 Port Allegany 66 Mill St 12,689 $29.76 $377,642.09"	4204 	"4204 Port Allegany 66 Mill St 12,689 $29.76 $377,642.09"	4204 	0				"$29.76 $377,642.09"	"$377,642.09"	$29.76	$29.76	"$377,642.09"	12689.58636
593	"2804 Mercersburg 9 S Main St 8,374 $44.95 $376,408.13"	2804 	"2804 Mercersburg 9 S Main St 8,374 $44.95 $376,408.13"	2804 	0				"$44.95 $376,408.13"	"$376,408.13"	$44.95	$44.95	"$376,408.13"	8373.929477
594	"1602 New Bethlehem 452 Broad St 11,576 $31.36 $363,069.41"	1602 	"1602 New Bethlehem 452 Broad St 11,576 $31.36 $363,069.41"	1602 	0				"$31.36 $363,069.41"	"$363,069.41"	$31.36	$31.36	"$363,069.41"	11577.46843
595	"2701 Marienville 121 Chestnut St 10,332 $32.79 $338,751.94"	2701 	"2701 Marienville 121 Chestnut St 10,332 $32.79 $338,751.94"	2701 	0				"$32.79 $338,751.94"	"$338,751.94"	$32.79	$32.79	"$338,751.94"	10330.95273
596	"5302 Galeton 17 West St 10,759 $30.80 $331,332.26"	5302 	"5302 Galeton 17 West St 10,759 $30.80 $331,332.26"	5302 	0				"$30.80 $331,332.26"	"$331,332.26"	$30.80	$30.80	"$331,332.26"	10757.54091
597	"6704 Manchester East Manchester Village Ctr Glen Dr, Ste #185-195 12,500 $24.65 $308,172.14"	6704 	"6704 Manchester East Manchester Village Ctr Glen Dr, Ste #185-195 12,500 $24.65 $308,172.14"	6704 	0				"$24.65 $308,172.14"	"$308,172.14"	$24.65	$24.65	"$308,172.14"	12501.91237
598	"1604 Knox 506 Main St 7,272 $41.73 $303,441.65"	1604 	"1604 Knox 506 Main St 7,272 $41.73 $303,441.65"	1604 	0				"$41.73 $303,441.65"	"$303,441.65"	$41.73	$41.73	"$303,441.65"	7271.546849
599	"5404 Ashland 630 Centre St 10,764 $28.11 $302,537.57"	5404 	"5404 Ashland 630 Centre St 10,764 $28.11 $302,537.57"	5404 	0				"$28.11 $302,537.57"	"$302,537.57"	$28.11	$28.11	"$302,537.57"	10762.63145
600	"3303 Brockway 445 Main St 8,086 $36.77 $297,332.71"	3303 	"3303 Brockway 445 Main St 8,086 $36.77 $297,332.71"	3303 	0				"$36.77 $297,332.71"	"$297,332.71"	$36.77	$36.77	"$297,332.71"	8086.285287
601	"3203 Clymer 560 Franklin St 7,714 $37.74 $291,143.65"	3203 	"3203 Clymer 560 Franklin St 7,714 $37.74 $291,143.65"	3203 	0				"$37.74 $291,143.65"	"$291,143.65"	$37.74	$37.74	"$291,143.65"	7714.458135
602	"1703 Houtzdale 821 Centennial St 9,853 $29.43 $289,943.59"	1703 	"1703 Houtzdale 821 Centennial St 9,853 $29.43 $289,943.59"	1703 	0				"$29.43 $289,943.59"	"$289,943.59"	$29.43	$29.43	"$289,943.59"	9851.973836
603	"502 Saxton 600 Main St 9,414 $30.67 $288,720.88"	502 	"502 Saxton 600 Main St 9,414 $30.67 $288,720.88"	502 	0				"$30.67 $288,720.88"	"$288,720.88"	$30.67	$30.67	"$288,720.88"	9413.788067
604	"5405 Frackville 500 W Oak St 10,025 $27.88 $279,514.05"	5405 	"5405 Frackville 500 W Oak St 10,025 $27.88 $279,514.05"	5405 	0				"$27.88 $279,514.05"	"$279,514.05"	$27.88	$27.88	"$279,514.05"	10025.61155
605	"1107 East Conemaugh 513 Chestnut St 6,694 $39.65 $265,410.21"	1107 	"1107 East Conemaugh 513 Chestnut St 6,694 $39.65 $265,410.21"	1107 	0				"$39.65 $265,410.21"	"$265,410.21"	$39.65	$39.65	"$265,410.21"	6693.82623
606	"5606 Boswell 212 Ohio St 7,834 $31.13 $243,840.10"	5606 	"5606 Boswell 212 Ohio St 7,834 $31.13 $243,840.10"	5606 	0				"$31.13 $243,840.10"	"$243,840.10"	$31.13	$31.13	"$243,840.10"	7832.961773
607	"5406 Mahanoy City 7 S Main St 8,671 $26.23 $227,470.96"	5406 	"5406 Mahanoy City 7 S Main St 8,671 $26.23 $227,470.96"	5406 	0				"$26.23 $227,470.96"	"$227,470.96"	$26.23	$26.23	"$227,470.96"	8672.167747
608	"6513 Avonmore P.O. Box 38 6,835 $32.38 $221,296.78"	6513 	"6513 Avonmore P.O. Box 38 6,835 $32.38 $221,296.78"	6513 	0				"$32.38 $221,296.78"	"$221,296.78"	$32.38	$32.38	"$221,296.78"	6834.366275
609	"1704 Curwensville 449 State St 7,192 $28.29 $203,451.04"	1704 	"1704 Curwensville 449 State St 7,192 $28.29 $203,451.04"	1704 	0				"$28.29 $203,451.04"	"$203,451.04"	$28.29	$28.29	"$203,451.04"	7191.623895
610	"6202 Sheffield 212 S Main St 6,167 $31.48 $194,124.55"	6202 	"6202 Sheffield 212 S Main St 6,167 $31.48 $194,124.55"	6202 	0				"$31.48 $194,124.55"	"$194,124.55"	$31.48	$31.48	"$194,124.55"	6166.599428
611	"3305 Reynoldsville 410 Main St 6,037 $31.32 $189,093.45"	3305 	"3305 Reynoldsville 410 Main St 6,037 $31.32 $189,093.45"	3305 	0				"$31.32 $189,093.45"	"$189,093.45"	$31.32	$31.32	"$189,093.45"	6037.466475
612	"5601 Meyersdale 686 Market Sq 4,004 $46.18 $184,906.78"	5601 	"5601 Meyersdale 686 Market Sq 4,004 $46.18 $184,906.78"	5601 	0				"$46.18 $184,906.78"	"$184,906.78"	$46.18	$46.18	"$184,906.78"	4004.044608
613	"1403 Snow Shoe 15 W Olive St 4,781 $32.90 $157,317.36"	1403 	"1403 Snow Shoe 15 W Olive St 4,781 $32.90 $157,317.36"	1403 	0				"$32.90 $157,317.36"	"$157,317.36"	$32.90	$32.90	"$157,317.36"	4781.682675
614	"2605 Point Marion 213 Penn St 3,965 $33.52 $132,894.68"	2605 	"2605 Point Marion 213 Penn St 3,965 $33.52 $132,894.68"	2605 	0				"$33.52 $132,894.68"	"$132,894.68"	$33.52	$33.52	"$132,894.68"	3964.638425
615	"5001 Newport 8 Newport Plz 3,154 $28.09 $88,587.91"	5001 	"5001 Newport 8 Newport Plz 3,154 $28.09 $88,587.91"	5001 	0				"$28.09 $88,587.91"	"$88,587.91"	$28.09	$28.09	"$88,587.91"	3153.716981
616	"4811 Wind Gap 15 N Broadway 3,037 $22.87 $69,463.52"	4811 	"4811 Wind Gap 15 N Broadway 3,037 $22.87 $69,463.52"	4811 	0				"$22.87 $69,463.52"	"$69,463.52"	$22.87	$22.87	"$69,463.52"	3037.320507
